yas;yipranma;is_seyahati;gunluk_oran;departman;evden_uzaklik;egitim;egitim_alani;calisan_sayisi;calisan_no;cevre_memnuniyeti;cinsiyet;saatlik_ucret;is_katilimi;meslek_seviyesi;is_rolu;is_memnuniyeti;medeni_hal;aylik_gelir;aylik_oran;kidem;18_ustu;mesai;maas_zam_yuzde;performans_degerlendirmesi;iliski_memnuniyeti;standart_saatler;stok_opsiyon_seviyesi;toplam_calisma_yili;gecen_sene_egitim_sureleri;is_yasam_dengesi;sirkette_yil;mevcut_rolde_yil;son_promosyondan-buyana_gecen_yil;mevcut_yonetici_ile_yil
32;Hayir;Surekli;116;Arastirma Gelistirme;13;3;Diger;1;1234;3;Kadin;77;2;1;Lobarant;2;Evli;2743;7331;1;Y;Hayir;20;4;3;80;1;2;2;3;2;2;2;2
32;Hayir;Surekli;1316;Arastirma Gelistirme;2;2;Fen;1;1235;4;Kadin;38;3;2;Arastirmaci;3;Bekar;4998;2338;4;Y;Evet;14;3;4;80;0;10;2;3;8;7;0;7
36;Hayir;Bazen;363;Arastirma Gelistirme;1;3;Teknik;1;1237;3;Kadin;77;1;3;Uretim Direktoru;1;Bosanmis;10252;4235;2;Y;Evet;21;4;3;80;1;17;2;3;7;7;7;7
33;Hayir;Bazen;117;Arastirma Gelistirme;9;3;Tip;1;1238;1;Erkek;60;3;1;Arastirmaci;4;Evli;2781;6311;0;Y;Hayir;13;3;2;80;1;15;5;3;14;10;4;10
40;Hayir;Bazen;107;Satis;10;3;Teknik;1;1239;2;Kadin;84;2;2;Satis Yoneticisi;2;Bosanmis;6852;11591;7;Y;Hayir;12;3;2;80;1;7;2;4;5;1;1;3
25;Hayir;Bazen;1356;Satis;10;4;Fen;1;1240;3;Erkek;57;3;2;Satis Yoneticisi;4;Bekar;4950;20623;0;Y;Hayir;14;3;2;80;0;5;4;3;4;3;1;1
30;Hayir;Bazen;1465;Arastirma Gelistirme;1;3;Tip;1;1241;4;Erkek;63;3;1;Arastirmaci;2;Evli;3579;9369;0;Y;Evet;21;4;1;80;1;12;2;3;11;9;5;7
42;Hayir;Surekli;458;Arastirma Gelistirme;26;5;Tip;1;1242;1;Kadin;60;3;3;Arastirma Direktoru;1;Evli;13191;23281;3;Y;Evet;17;3;3;80;0;20;6;3;1;0;0;0
35;Hayir;Hic;1212;Satis;8;2;Pazarlama;1;1243;3;Kadin;78;2;3;Satis Yoneticisi;4;Evli;10377;13755;4;Y;Evet;11;3;2;80;1;16;6;2;13;2;4;12
27;Hayir;Bazen;1103;Arastirma Gelistirme;14;3;Fen;1;1244;1;Erkek;42;3;1;Arastirmaci;1;Evli;2235;14377;1;Y;Evet;14;3;4;80;2;9;3;2;9;7;6;8
54;Hayir;Surekli;966;Arastirma Gelistirme;1;4;Fen;1;1245;4;Kadin;53;3;3;Uretim Direktoru;3;Bosanmis;10502;9659;7;Y;Hayir;17;3;1;80;1;33;2;1;5;4;1;4
44;Hayir;Bazen;1117;Arastirma Gelistirme;2;1;Fen;1;1246;1;Kadin;72;4;1;Arastirmaci;4;Evli;2011;19982;1;Y;Hayir;13;3;4;80;1;10;5;3;10;5;7;7
19;Evet;Hic;504;Arastirma Gelistirme;10;3;Tip;1;1248;1;Kadin;96;2;1;Arastirmaci;2;Bekar;1859;6148;1;Y;Evet;25;4;2;80;0;1;2;4;1;1;0;0
29;Hayir;Bazen;1010;Arastirma Gelistirme;1;3;Fen;1;1249;1;Kadin;97;3;1;Arastirmaci;4;Bosanmis;3760;5598;1;Y;Hayir;15;3;1;80;3;3;5;3;3;2;1;2
54;Hayir;Bazen;685;Arastirma Gelistirme;3;3;Fen;1;1250;4;Erkek;85;3;4;Arastirma Direktoru;4;Evli;17779;23474;3;Y;Hayir;14;3;1;80;0;36;2;3;10;9;0;9
31;Hayir;Bazen;1332;Arastirma Gelistirme;11;2;Tip;1;1251;3;Erkek;80;3;2;Saglik IsleriTemsilcisi;1;Evli;6833;17089;1;Y;Evet;12;3;4;80;0;6;2;2;6;5;0;1
31;Hayir;Bazen;1062;Arastirma Gelistirme;24;3;Tip;1;1252;3;Kadin;96;2;2;Saglik IsleriTemsilcisi;1;Bekar;6812;17198;1;Y;Hayir;19;3;2;80;0;10;2;3;10;9;1;8
59;Hayir;Bazen;326;Satis;3;3;Fen;1;1254;3;Kadin;48;2;2;Satis Yoneticisi;4;Bekar;5171;16490;5;Y;Hayir;17;3;4;80;0;13;2;3;6;1;0;5
43;Hayir;Bazen;920;Arastirma Gelistirme;3;3;Fen;1;1255;3;Erkek;96;1;5;Arastirma Direktoru;4;Evli;19740;18625;3;Y;Hayir;14;3;2;80;1;25;2;3;8;7;0;7
49;Hayir;Bazen;1098;Arastirma Gelistirme;4;2;Tip;1;1256;1;Erkek;85;2;5;Yonetici;3;Evli;18711;12124;2;Y;Hayir;13;3;3;80;1;23;2;4;1;0;0;0
36;Hayir;Surekli;469;Arastirma Gelistirme;3;3;Teknik;1;1257;3;Erkek;46;3;1;Arastirmaci;2;Evli;3692;9256;1;Y;Hayir;12;3;3;80;0;12;2;2;11;10;0;7
48;Hayir;Bazen;969;Arastirma Gelistirme;2;2;Teknik;1;1258;4;Erkek;76;4;1;Lobarant;2;Bekar;2559;16620;5;Y;Hayir;11;3;3;80;0;7;4;2;1;0;0;0
27;Hayir;Bazen;1167;Arastirma Gelistirme;4;2;Fen;1;1259;1;Erkek;76;3;1;Arastirmaci;3;Bosanmis;2517;3208;1;Y;Hayir;11;3;2;80;3;5;2;3;5;3;0;3
29;Hayir;Bazen;1329;Arastirma Gelistirme;7;3;Fen;1;1260;3;Erkek;82;3;2;Saglik IsleriTemsilcisi;4;Bosanmis;6623;4204;1;Y;Evet;11;3;2;80;2;6;2;3;6;0;1;0
48;Hayir;Bazen;715;Arastirma Gelistirme;1;3;Fen;1;1263;4;Erkek;76;2;5;Arastirma Direktoru;4;Bekar;18265;8733;6;Y;Hayir;12;3;3;80;0;25;3;4;1;0;0;0
29;Hayir;Bazen;694;Arastirma Gelistirme;1;3;Fen;1;1264;4;Kadin;87;2;4;Arastirma Direktoru;4;Bosanmis;16124;3423;3;Y;Hayir;14;3;2;80;2;9;2;2;7;7;1;7
34;Hayir;Bazen;1320;Arastirma Gelistirme;20;3;Teknik;1;1265;3;Kadin;89;4;1;Arastirmaci;3;Evli;2585;21643;0;Y;Hayir;17;3;4;80;0;2;5;2;1;0;0;0
44;Hayir;Bazen;1099;Satis;5;3;Pazarlama;1;1267;2;Erkek;88;3;5;Yonetici;2;Evli;18213;8751;7;Y;Hayir;11;3;3;80;1;26;5;3;22;9;3;10
33;Hayir;Bazen;536;Satis;10;5;Pazarlama;1;1268;4;Erkek;82;4;3;Satis Yoneticisi;3;Bosanmis;8380;21708;0;Y;Evet;14;3;4;80;2;10;3;3;9;8;0;8
19;Hayir;Bazen;265;Arastirma Gelistirme;25;3;Fen;1;1269;2;Kadin;57;4;1;Arastirmaci;4;Bekar;2994;21221;1;Y;Evet;12;3;4;80;0;1;2;3;1;0;0;1
23;Hayir;Bazen;373;Arastirma Gelistirme;1;2;Fen;1;1270;4;Erkek;47;3;1;Arastirmaci;3;Evli;1223;16901;1;Y;Hayir;22;4;4;80;1;1;2;3;1;0;0;1
25;Evet;Surekli;599;Satis;24;1;Fen;1;1273;3;Erkek;73;1;1;Satis Temsilcisi;4;Bekar;1118;8040;1;Y;Evet;14;3;4;80;0;1;4;3;1;0;1;0
26;Hayir;Bazen;583;Arastirma Gelistirme;4;2;Fen;1;1275;3;Erkek;53;3;1;Arastirmaci;4;Bekar;2875;9973;1;Y;Evet;20;4;2;80;0;8;2;2;8;5;2;2
45;Evet;Bazen;1449;Satis;2;3;Pazarlama;1;1277;1;Kadin;94;1;5;Yonetici;2;Bekar;18824;2493;2;Y;Evet;16;3;1;80;0;26;2;3;24;10;1;11
55;Hayir;Hic;177;Arastirma Gelistirme;8;1;Tip;1;1278;4;Erkek;37;2;4;Saglik IsleriTemsilcisi;2;Bosanmis;13577;25592;1;Y;Evet;15;3;4;80;1;34;3;3;33;9;15;0
21;Evet;Surekli;251;Arastirma Gelistirme;10;2;Fen;1;1279;1;Kadin;45;2;1;Lobarant;3;Bekar;2625;25308;1;Y;Hayir;20;4;3;80;0;2;2;1;2;2;2;2
46;Hayir;Bazen;168;Satis;4;2;Pazarlama;1;1280;4;Kadin;33;2;5;Yonetici;2;Evli;18789;9946;2;Y;Hayir;14;3;3;80;1;26;2;3;11;4;0;8
34;Hayir;Bazen;131;Satis;2;3;Pazarlama;1;1281;3;Kadin;86;3;2;Satis Yoneticisi;1;Bekar;4538;6039;0;Y;Evet;12;3;4;80;0;4;3;3;3;2;0;2
51;Hayir;Surekli;237;Satis;9;3;Fen;1;1282;4;Erkek;83;3;5;Yonetici;2;Bosanmis;19847;19196;4;Y;Evet;24;4;1;80;1;31;5;2;29;10;11;10
59;Hayir;Bazen;1429;Arastirma Gelistirme;18;4;Tip;1;1283;4;Erkek;67;3;3;Uretim Direktoru;4;Bekar;10512;20002;6;Y;Hayir;12;3;4;80;0;25;6;2;9;7;5;4
34;Hayir;Surekli;135;Arastirma Gelistirme;19;3;Tip;1;1285;3;Kadin;46;3;2;Lobarant;2;Bosanmis;4444;22534;4;Y;Hayir;13;3;3;80;2;15;2;4;11;8;5;10
28;Hayir;Surekli;791;Arastirma Gelistirme;1;4;Tip;1;1286;4;Erkek;44;3;1;Lobarant;3;Bekar;2154;6842;0;Y;Evet;11;3;3;80;0;5;2;2;4;2;0;2
44;Hayir;Bazen;1199;Arastirma Gelistirme;4;2;Fen;1;1288;3;Erkek;92;4;5;Yonetici;1;Bosanmis;19190;17477;1;Y;Hayir;14;3;4;80;2;26;4;2;25;9;14;13
34;Hayir;Surekli;648;Insan Kaynaklari;11;3;Fen;1;1289;3;Erkek;56;2;2;Insan Kaynaklari;2;Evli;4490;21833;4;Y;Hayir;11;3;4;80;2;14;5;4;10;9;1;8
35;Hayir;Bazen;735;Arastirma Gelistirme;6;1;Fen;1;1291;3;Erkek;66;3;1;Arastirmaci;3;Evli;3506;6020;0;Y;Evet;14;3;4;80;0;4;3;3;3;2;2;2
42;Hayir;Bazen;603;Arastirma Gelistirme;7;4;Tip;1;1292;2;Kadin;78;4;2;Arastirmaci;2;Evli;2372;5628;6;Y;Evet;16;3;4;80;0;18;2;3;1;0;0;0
43;Hayir;Bazen;531;Satis;4;4;Pazarlama;1;1293;4;Kadin;56;2;3;Satis Yoneticisi;4;Bekar;10231;20364;3;Y;Hayir;14;3;4;80;0;23;3;4;21;7;15;17
36;Hayir;Bazen;429;Arastirma Gelistirme;2;4;Fen;1;1294;3;Kadin;53;3;2;Uretim Direktoru;2;Bekar;5410;2323;9;Y;Evet;11;3;4;80;0;18;2;3;16;14;5;12
44;Evet;Bazen;621;Arastirma Gelistirme;15;3;Tip;1;1295;1;Kadin;73;3;3;Saglik IsleriTemsilcisi;4;Evli;7978;14075;1;Y;Hayir;11;3;4;80;1;10;2;3;10;7;0;5
28;Hayir;Surekli;193;Arastirma Gelistirme;2;3;Fen;1;1296;4;Erkek;52;2;1;Lobarant;4;Evli;3867;14222;1;Y;Evet;12;3;2;80;1;2;2;3;2;2;2;2
51;Hayir;Surekli;968;Arastirma Gelistirme;6;2;Tip;1;1297;2;Kadin;40;2;1;Lobarant;3;Bekar;2838;4257;0;Y;Hayir;14;3;2;80;0;8;6;2;7;0;7;7
30;Hayir;Hic;879;Arastirma Gelistirme;9;2;Tip;1;1298;3;Kadin;72;3;2;Uretim Direktoru;3;Bekar;4695;12858;7;Y;Evet;18;3;3;80;0;10;3;3;8;4;1;7
29;Evet;Bazen;806;Arastirma Gelistirme;7;3;Teknik;1;1299;2;Kadin;39;3;1;Lobarant;3;Bosanmis;3339;17285;3;Y;Evet;13;3;1;80;2;10;2;3;7;7;7;7
28;Hayir;Bazen;640;Arastirma Gelistirme;1;3;Teknik;1;1301;4;Erkek;84;3;1;Arastirmaci;1;Bekar;2080;4732;2;Y;Hayir;11;3;2;80;0;5;2;2;3;2;1;2
25;Hayir;Bazen;266;Arastirma Gelistirme;1;3;Tip;1;1303;4;Kadin;40;3;1;Arastirmaci;2;Bekar;2096;18830;1;Y;Hayir;18;3;4;80;0;2;3;2;2;2;2;1
32;Hayir;Bazen;604;Satis;8;3;Tip;1;1304;3;Erkek;56;4;2;Satis Yoneticisi;4;Evli;6209;11693;1;Y;Hayir;15;3;3;80;2;10;4;4;10;7;0;8
45;Hayir;Surekli;364;Arastirma Gelistirme;25;3;Tip;1;1306;2;Kadin;83;3;5;Yonetici;2;Bekar;18061;13035;3;Y;Hayir;22;4;3;80;0;22;4;3;0;0;0;0
39;Hayir;Bazen;412;Arastirma Gelistirme;13;4;Tip;1;1307;3;Kadin;94;2;4;Yonetici;2;Bosanmis;17123;17334;6;Y;Evet;13;3;4;80;2;21;4;3;19;9;15;2
58;Hayir;Bazen;848;Arastirma Gelistirme;23;4;Fen;1;1308;1;Erkek;88;3;1;Arastirmaci;3;Bosanmis;2372;26076;1;Y;Hayir;12;3;4;80;2;2;3;3;2;2;2;2
32;Evet;Bazen;1089;Arastirma Gelistirme;7;2;Fen;1;1309;4;Erkek;79;3;2;Lobarant;3;Evli;4883;22845;1;Y;Hayir;18;3;1;80;1;10;3;3;10;4;1;1
39;Evet;Bazen;360;Arastirma Gelistirme;23;3;Tip;1;1310;3;Erkek;93;3;1;Arastirmaci;1;Bekar;3904;22154;0;Y;Hayir;13;3;1;80;0;6;2;3;5;2;0;3
30;Hayir;Bazen;1138;Arastirma Gelistirme;6;3;Teknik;1;1311;1;Kadin;48;2;2;Lobarant;4;Evli;4627;23631;0;Y;Hayir;12;3;1;80;1;10;6;3;9;2;6;7
36;Hayir;Bazen;325;Arastirma Gelistirme;10;4;Teknik;1;1312;4;Kadin;63;3;3;Saglik IsleriTemsilcisi;3;Evli;7094;5747;3;Y;Hayir;12;3;1;80;0;10;0;3;7;7;1;7
46;Hayir;Bazen;991;Insan Kaynaklari;1;2;Fen;1;1314;4;Kadin;44;3;1;Insan Kaynaklari;1;Bekar;3423;22957;6;Y;Hayir;12;3;3;80;0;10;3;4;7;6;5;7
28;Hayir;Hic;1476;Arastirma Gelistirme;1;3;Fen;1;1315;3;Kadin;55;1;2;Lobarant;4;Evli;6674;16392;0;Y;Hayir;11;3;1;80;3;10;6;3;9;8;7;5
50;Hayir;Bazen;1322;Arastirma Gelistirme;28;3;Fen;1;1317;4;Kadin;43;3;4;Arastirma Direktoru;1;Evli;16880;22422;4;Y;Evet;11;3;2;80;0;25;2;3;3;2;1;2
40;Evet;Bazen;299;Satis;25;4;Pazarlama;1;1318;4;Erkek;57;2;3;Satis Yoneticisi;2;Bekar;9094;17235;2;Y;Evet;12;3;3;80;0;9;2;3;5;4;1;0
52;Evet;Bazen;1030;Satis;5;3;Fen;1;1319;2;Erkek;64;3;3;Satis Yoneticisi;2;Bekar;8446;21534;9;Y;Evet;19;3;3;80;0;10;2;2;8;7;7;7
30;Hayir;Bazen;634;Arastirma Gelistirme;17;4;Tip;1;1321;2;Kadin;95;3;3;Yonetici;1;Evli;11916;25927;1;Y;Evet;23;4;4;80;2;9;2;3;9;1;0;8
39;Hayir;Bazen;524;Arastirma Gelistirme;18;2;Fen;1;1322;1;Erkek;32;3;2;Uretim Direktoru;3;Bekar;4534;13352;0;Y;Hayir;11;3;1;80;0;9;6;3;8;7;1;7
31;Hayir;Hic;587;Satis;2;4;Fen;1;1324;4;Kadin;57;3;3;Satis Yoneticisi;3;Bosanmis;9852;8935;1;Y;Evet;19;3;1;80;1;10;5;2;10;8;9;6
41;Hayir;Hic;256;Satis;10;2;Tip;1;1329;3;Erkek;40;1;2;Satis Yoneticisi;2;Bekar;6151;22074;1;Y;Hayir;13;3;1;80;0;19;4;3;19;2;11;9
31;Evet;Surekli;1060;Satis;1;3;Fen;1;1331;4;Kadin;54;3;1;Satis Temsilcisi;2;Bekar;2302;8319;1;Y;Evet;11;3;1;80;0;3;2;4;3;2;2;2
44;Evet;Bazen;935;Arastirma Gelistirme;3;3;Fen;1;1333;1;Erkek;89;3;1;Lobarant;1;Evli;2362;14669;4;Y;Hayir;12;3;3;80;0;10;4;4;3;2;1;2
42;Hayir;Hic;495;Arastirma Gelistirme;2;1;Fen;1;1334;3;Erkek;37;3;4;Yonetici;3;Evli;17861;26582;0;Y;Evet;13;3;4;80;0;21;3;2;20;8;2;10
55;Hayir;Bazen;282;Arastirma Gelistirme;2;2;Tip;1;1336;4;Kadin;58;1;5;Yonetici;3;Evli;19187;6992;4;Y;Hayir;14;3;4;80;1;23;5;3;19;9;9;11
56;Hayir;Bazen;206;Insan Kaynaklari;8;4;Fen;1;1338;4;Erkek;99;3;5;Yonetici;2;Bekar;19717;4022;6;Y;Hayir;14;3;1;80;0;36;4;3;7;3;7;7
40;Hayir;Hic;458;Arastirma Gelistirme;16;2;Fen;1;1340;3;Erkek;74;3;1;Arastirmaci;3;Bosanmis;3544;8532;9;Y;Hayir;16;3;2;80;1;6;0;3;4;2;0;0
34;Hayir;Bazen;943;Arastirma Gelistirme;9;3;Fen;1;1344;4;Erkek;86;3;3;Saglik IsleriTemsilcisi;4;Bosanmis;8500;5494;0;Y;Hayir;11;3;4;80;1;10;0;2;9;7;1;6
40;Hayir;Bazen;523;Arastirma Gelistirme;2;3;Fen;1;1346;3;Erkek;98;3;2;Arastirmaci;4;Bekar;4661;22455;1;Y;Hayir;13;3;3;80;0;9;4;3;9;8;8;8
41;Hayir;Surekli;1018;Satis;1;3;Pazarlama;1;1349;3;Kadin;66;3;2;Satis Yoneticisi;1;Bosanmis;4103;4297;0;Y;Hayir;17;3;4;80;1;10;2;3;9;3;1;7
35;Hayir;Surekli;482;Arastirma Gelistirme;4;4;Fen;1;1350;3;Erkek;87;3;2;Arastirmaci;3;Bekar;4249;2690;1;Y;Evet;11;3;2;80;0;9;3;3;9;6;1;1
51;Hayir;Bazen;770;Insan Kaynaklari;5;3;Fen;1;1352;3;Erkek;84;3;4;Yonetici;2;Bosanmis;14026;17588;1;Y;Evet;11;3;2;80;1;33;2;3;33;9;0;10
38;Hayir;Bazen;1009;Satis;2;2;Fen;1;1355;2;Kadin;31;3;2;Satis Yoneticisi;1;Bosanmis;6893;19461;3;Y;Hayir;15;3;4;80;1;11;3;3;7;7;1;7
34;Hayir;Bazen;507;Satis;15;2;Tip;1;1356;3;Kadin;66;3;2;Satis Yoneticisi;1;Bekar;6125;23553;1;Y;Hayir;12;3;4;80;0;10;6;4;10;8;9;6
25;Hayir;Bazen;882;Arastirma Gelistirme;19;1;Tip;1;1358;4;Erkek;67;3;1;Lobarant;4;Evli;3669;9075;3;Y;Hayir;11;3;3;80;3;7;6;2;3;2;1;2
58;Evet;Bazen;601;Arastirma Gelistirme;7;4;Tip;1;1360;3;Kadin;53;2;3;Uretim Direktoru;1;Evli;10008;12023;7;Y;Evet;14;3;4;80;0;31;0;2;10;9;5;9
40;Hayir;Bazen;329;Arastirma Gelistirme;1;4;Fen;1;1361;2;Erkek;88;3;1;Lobarant;2;Evli;2387;6762;3;Y;Hayir;22;4;3;80;1;7;3;3;4;2;0;3
36;Hayir;Surekli;607;Satis;7;3;Pazarlama;1;1362;1;Kadin;83;4;2;Satis Yoneticisi;1;Evli;4639;2261;2;Y;Hayir;16;3;4;80;1;17;2;2;15;7;6;13
48;Hayir;Bazen;855;Arastirma Gelistirme;4;3;Fen;1;1363;4;Erkek;54;3;3;Uretim Direktoru;4;Bekar;7898;18706;1;Y;Hayir;11;3;3;80;0;11;2;3;10;9;0;8
27;Hayir;Bazen;1291;Satis;11;3;Tip;1;1364;3;Kadin;98;4;1;Satis Temsilcisi;4;Evli;2534;6527;8;Y;Hayir;14;3;2;80;1;5;4;3;1;0;0;0
51;Hayir;Bazen;1405;Arastirma Gelistirme;11;2;Teknik;1;1367;4;Kadin;82;2;4;Uretim Direktoru;2;Bekar;13142;24439;3;Y;Hayir;16;3;2;80;0;29;1;2;5;2;0;3
18;Hayir;Hic;1124;Arastirma Gelistirme;1;3;Fen;1;1368;4;Kadin;97;3;1;Lobarant;4;Bekar;1611;19305;1;Y;Hayir;15;3;3;80;0;0;5;4;0;0;0;0
35;Hayir;Bazen;817;Arastirma Gelistirme;1;3;Tip;1;1369;4;Kadin;60;2;2;Lobarant;4;Evli;5363;10846;0;Y;Hayir;12;3;2;80;1;10;0;3;9;7;0;0
27;Hayir;Surekli;793;Satis;2;1;Fen;1;1371;4;Erkek;43;1;2;Satis Yoneticisi;4;Bekar;5071;20392;3;Y;Hayir;20;4;2;80;0;8;3;3;6;2;0;0
55;Evet;Bazen;267;Satis;13;4;Pazarlama;1;1372;1;Erkek;85;4;4;Satis Yoneticisi;3;Bekar;13695;9277;6;Y;Evet;17;3;3;80;0;24;2;2;19;7;3;8
56;Hayir;Bazen;1369;Arastirma Gelistirme;23;3;Fen;1;1373;4;Erkek;68;3;4;Uretim Direktoru;2;Evli;13402;18235;4;Y;Evet;12;3;1;80;1;33;0;3;19;16;15;9
34;Hayir;Hic;999;Arastirma Gelistirme;26;1;Teknik;1;1374;1;Kadin;92;2;1;Arastirmaci;3;Bosanmis;2029;15891;1;Y;Hayir;20;4;3;80;3;5;2;3;5;4;0;0
40;Hayir;Bazen;1202;Arastirma Gelistirme;2;1;Tip;1;1375;2;Kadin;89;4;2;Saglik IsleriTemsilcisi;3;Bosanmis;6377;13888;5;Y;Hayir;20;4;2;80;3;15;0;3;12;11;11;8
34;Hayir;Bazen;285;Arastirma Gelistirme;29;3;Tip;1;1377;2;Erkek;86;3;2;Lobarant;3;Evli;5429;17491;4;Y;Hayir;13;3;1;80;2;10;1;3;8;7;7;7
31;Evet;Surekli;703;Satis;2;3;Fen;1;1379;3;Kadin;90;2;1;Satis Temsilcisi;4;Bekar;2785;11882;7;Y;Hayir;14;3;3;80;0;3;3;4;1;0;0;0
35;Evet;Surekli;662;Satis;18;4;Pazarlama;1;1380;4;Kadin;67;3;2;Satis Yoneticisi;3;Evli;4614;23288;0;Y;Evet;18;3;3;80;1;5;0;2;4;2;3;2
38;Hayir;Surekli;693;Arastirma Gelistirme;7;3;Fen;1;1382;4;Erkek;57;4;1;Arastirmaci;3;Bosanmis;2610;15748;1;Y;Hayir;11;3;4;80;3;4;2;3;4;2;0;3
34;Hayir;Bazen;404;Arastirma Gelistirme;2;4;Teknik;1;1383;3;Kadin;98;3;2;Saglik IsleriTemsilcisi;4;Bekar;6687;6163;1;Y;Hayir;11;3;4;80;0;14;2;4;14;11;4;11
28;Hayir;Bazen;736;Satis;26;3;Fen;1;1387;3;Erkek;48;2;2;Satis Yoneticisi;1;Evli;4724;24232;1;Y;Hayir;11;3;3;80;1;5;0;3;5;3;0;4
31;Evet;Bazen;330;Arastirma Gelistirme;22;4;Tip;1;1389;4;Erkek;98;3;2;Uretim Direktoru;3;Evli;6179;21057;1;Y;Evet;15;3;4;80;2;10;3;2;10;2;6;7
39;Hayir;Bazen;1498;Satis;21;4;Fen;1;1390;1;Erkek;44;2;2;Satis Yoneticisi;4;Evli;6120;3567;3;Y;Evet;12;3;4;80;2;8;2;4;5;4;1;4
51;Hayir;Surekli;541;Satis;2;3;Pazarlama;1;1391;2;Erkek;52;3;3;Satis Yoneticisi;2;Evli;10596;15395;2;Y;Hayir;11;3;2;80;0;14;5;3;4;2;3;2
41;Hayir;Surekli;1200;Arastirma Gelistirme;22;3;Fen;1;1392;4;Kadin;75;3;2;Arastirmaci;4;Bosanmis;5467;13953;3;Y;Evet;14;3;1;80;2;12;4;2;6;2;3;3
37;Hayir;Bazen;1439;Arastirma Gelistirme;4;1;Fen;1;1394;3;Erkek;54;3;1;Arastirmaci;3;Evli;2996;5182;7;Y;Evet;15;3;4;80;0;8;2;3;6;4;1;3
33;Hayir;Surekli;1111;Satis;5;1;Fen;1;1395;2;Erkek;61;3;2;Satis Yoneticisi;4;Evli;9998;19293;6;Y;Hayir;13;3;1;80;0;8;2;4;5;4;1;2
32;Hayir;Bazen;499;Satis;2;1;Pazarlama;1;1396;3;Erkek;36;3;2;Satis Yoneticisi;2;Evli;4078;20497;0;Y;Evet;13;3;1;80;3;4;3;2;3;2;1;2
39;Hayir;Hic;1485;Arastirma Gelistirme;25;2;Fen;1;1397;3;Erkek;71;3;3;Saglik IsleriTemsilcisi;3;Evli;10920;3449;3;Y;Hayir;21;4;2;80;1;13;2;3;6;4;0;5
25;Hayir;Bazen;1372;Satis;18;1;Fen;1;1399;1;Erkek;93;4;2;Satis Yoneticisi;3;Evli;6232;12477;2;Y;Hayir;11;3;2;80;0;6;3;2;3;2;1;2
52;Hayir;Surekli;322;Arastirma Gelistirme;28;2;Tip;1;1401;4;Kadin;59;4;4;Uretim Direktoru;3;Evli;13247;9731;2;Y;Evet;11;3;2;80;1;24;3;2;5;3;0;2
43;Hayir;Bazen;930;Arastirma Gelistirme;6;3;Tip;1;1402;1;Kadin;73;2;2;Arastirmaci;3;Bekar;4081;20003;1;Y;Evet;14;3;1;80;0;20;3;1;20;7;1;8
27;Hayir;Bazen;205;Satis;10;3;Pazarlama;1;1403;4;Kadin;98;2;2;Satis Yoneticisi;4;Evli;5769;7100;1;Y;Evet;11;3;4;80;0;6;3;3;6;2;4;4
27;Evet;Bazen;135;Arastirma Gelistirme;17;4;Fen;1;1405;4;Kadin;51;3;1;Arastirmaci;3;Bekar;2394;25681;1;Y;Evet;13;3;4;80;0;8;2;3;8;2;7;7
26;Hayir;Bazen;683;Arastirma Gelistirme;2;1;Tip;1;1407;1;Erkek;36;2;1;Arastirmaci;4;Bekar;3904;4050;0;Y;Hayir;12;3;4;80;0;5;2;3;4;3;1;1
42;Hayir;Bazen;1147;Insan Kaynaklari;10;3;Insan Kaynaklari;1;1408;3;Kadin;31;3;4;Yonetici;1;Evli;16799;16616;0;Y;Hayir;14;3;3;80;1;21;5;3;20;7;0;9
52;Hayir;Bazen;258;Arastirma Gelistirme;8;4;Diger;1;1409;3;Kadin;54;3;1;Lobarant;1;Evli;2950;17363;9;Y;Hayir;13;3;3;80;0;12;2;1;5;4;0;4
37;Hayir;Bazen;1462;Arastirma Gelistirme;11;3;Tip;1;1411;1;Kadin;94;3;1;Lobarant;3;Bekar;3629;19106;4;Y;Hayir;18;3;1;80;0;8;6;3;3;2;0;2
35;Hayir;Surekli;200;Arastirma Gelistirme;18;2;Fen;1;1412;3;Erkek;60;3;3;Uretim Direktoru;4;Bekar;9362;19944;2;Y;Hayir;11;3;3;80;0;10;2;3;2;2;2;2
25;Hayir;Bazen;949;Arastirma Gelistirme;1;3;Teknik;1;1415;1;Erkek;81;3;1;Lobarant;4;Evli;3229;4910;4;Y;Hayir;11;3;2;80;1;7;2;2;3;2;0;2
26;Hayir;Bazen;652;Arastirma Gelistirme;7;3;Diger;1;1417;3;Erkek;100;4;1;Lobarant;1;Bekar;3578;23577;0;Y;Hayir;12;3;4;80;0;8;2;3;7;7;0;7
29;Hayir;Bazen;332;Insan Kaynaklari;17;3;Diger;1;1419;2;Erkek;51;2;3;Insan Kaynaklari;1;Bekar;7988;9769;1;Y;Hayir;13;3;1;80;0;10;3;2;10;9;0;9
49;Evet;Surekli;1475;Arastirma Gelistirme;28;2;Fen;1;1420;1;Erkek;97;2;2;Lobarant;1;Bekar;4284;22710;3;Y;Hayir;20;4;1;80;0;20;2;3;4;3;1;3
29;Evet;Surekli;337;Arastirma Gelistirme;14;1;Diger;1;1421;3;Kadin;84;3;3;Saglik IsleriTemsilcisi;4;Bekar;7553;22930;0;Y;Evet;12;3;1;80;0;9;1;3;8;7;7;7
